,filename,1,2,3,4,5,6,7,8,9,10,mean
621,kelly-fournier-rPykmpWcL5s-unsplash.jpg,2,2,2,2,4,2,5,0,1,1,5.047619
622,boy-508524_1920.jpg,4,1,1,2,2,2,5,1,1,1,5.05
623,man-5613125_1920.jpg,1,1,6,2,1,2,4,0,0,2,4.9473686
624,indian-5033667_1920.jpg,1,2,4,8,1,2,2,6,3,1,5.5
625,alekzan-powell-5t5krHi1LQ8-unsplash.jpg,2,4,3,10,7,2,7,6,2,0,5.0925922
626,dubai-1972702_1920.jpg,0,0,7,12,4,7,6,2,0,0,4.9736843
627,curtis-powell-3mMvCsW6ZYs-unsplash.jpg,0,2,5,2,5,3,11,7,2,0,5.9166665
628,sigmund-QjCNk0TxGfc-unsplash.jpg,2,8,2,6,7,5,8,3,1,0,4.8095236
629,cade-renfroe-V0U3m342g1Y-unsplash.jpg,5,1,1,3,6,7,5,5,1,0,5.1666665
630,ecommerce-3412872_1920.jpg,4,1,2,6,10,9,4,3,5,2,5.5408163
631,140.jpg,1,4,3,6,8,3,1,3,3,0,4.9545455
632,karina-tess-fr5rB_Ocl7w-unsplash.jpg,0,3,5,3,10,8,7,4,1,0,5.4206347
633,girl-1482002_1920.jpg,1,2,2,6,2,6,3,4,0,2,5.5689654
634,134.jpg,1,4,8,6,2,2,0,3,2,2,4.846875
635,man-912226_1920.jpg,1,1,1,2,2,4,0,1,2,0,5.233333
636,asian-girl-3113208_1920.jpg,0,1,1,7,2,6,6,2,0,0,5.48
637,amevi-wisdom-wiUl_NyafcY-unsplash.jpg,0,0,5,0,1,3,0,2,0,0,4.909091
638,gabrielle-henderson-hZpmaacR8gE-unsplash.jpg,2,0,2,1,2,1,1,2,0,1,5.0833335
639,jesus-eca-wU4hzVf122M-unsplash.jpg,1,0,2,2,0,2,2,1,0,0,4.9
640,mahendra-febrianto-KtCBIpLGu1E-unsplash.jpg,1,0,3,0,2,1,2,0,2,0,5.2727275
641,gabriel-tovar-xF6HoP2oy74-unsplash.jpg,2,1,0,2,0,3,1,1,0,1,5.0
642,steward-masweneng-Ws4YEqBafus-unsplash.jpg,0,1,1,2,1,3,2,0,0,0,5.0
643,woman-3668495_1920.jpg,0,2,2,4,8,7,3,3,0,0,5.275862
644,pablo-merchan-montes-ro1i0CMzBfI-unsplash.jpg,0,2,7,3,6,2,1,3,2,0,4.923077
645,vinicius-amnx-amano-XKoTZ1EUOJA-unsplash.jpg,4,4,6,9,6,6,8,5,1,0,4.836735
646,woman-435852_1920.jpg,0,1,2,7,6,4,1,4,2,1,5.607143
647,ludovic-migneault-4uj3iZ5m084-unsplash.jpg,0,3,4,7,9,8,7,2,3,0,5.425926
648,sincerely-media-T-q2QLhRFnY-unsplash.jpg,0,0,3,8,1,6,2,3,0,0,5.263889
649,farhan-shaikh-iylgKUdIljc-unsplash.jpg,5,1,3,5,7,8,5,2,1,0,4.923077
650,ludvig-wiese-d-MfHM-jHwc-unsplash.jpg,0,2,3,5,5,6,5,5,0,0,5.3912034
651,wall-3449760_1920.jpg,0,2,0,3,5,8,4,3,0,0,5.64
652,jesman-fabio-8yd15MUkIpI-unsplash.jpg,1,3,7,4,8,3,5,5,2,0,5.196581
653,noorulabdeen-ahmad-nDrV5Wq2lxU-unsplash.jpg,0,0,3,3,6,0,4,1,1,0,5.3333335
654,ricky-higby-5jqNqM1Npsg-unsplash.jpg,4,3,5,6,2,6,12,5,1,2,5.3958335
655,dorrell-tibbs-GntSiIMHyVM-unsplash.jpg,3,4,3,6,6,5,8,3,0,0,4.8333335
656,rui-silvestre-hAMJpesMeDE-unsplash.jpg,2,2,6,5,7,7,8,1,3,3,5.4574466
657,old-2474161_1920.jpg,0,2,3,3,3,7,5,3,0,0,5.423077
658,woman-3950652_1920.jpg,2,1,5,1,5,5,3,3,2,1,5.392857
659,model-4676037_1920.jpg,3,0,5,2,4,4,7,2,2,0,5.275862
661,kids-2408614_1920.jpg,0,1,3,0,2,0,1,0,2,0,5.111111
663,pexels-dellon-thomas-1850288.jpg,2,0,0,1,2,0,1,0,0,1,4.714286
664,pexels-johanser-martinez-5372767.jpg,0,0,0,2,2,2,2,0,0,0,5.5
665,pexels-linkedin-sales-navigator-2182970.jpg,1,1,0,1,2,1,1,0,1,0,4.875
668,pexels-sigit-hidayat-1767557.jpg,1,0,3,0,0,1,3,0,1,0,5.111111
671,pexels-dalila-dalprat-1995129.jpg,0,0,1,3,1,2,0,1,0,0,5.0
672,vampire-4798680_1920.jpg,0,4,2,6,3,10,6,6,4,0,5.8875966
673,man-947161_1920.jpg,0,3,2,9,11,4,9,5,1,0,5.431818
674,beautiful-3257190_1920.jpg,0,3,1,5,2,7,3,3,3,0,5.6666665
675,alex-michaelsen-twXWoTWOUeQ-unsplash.jpg,0,0,3,5,6,5,5,0,0,0,5.1666665
676,yang-deng-C4bZ_42MAYA-unsplash.jpg,0,3,5,6,5,12,2,5,0,0,5.10625
677,boy-2691494_1920.jpg,2,1,1,3,1,5,3,1,0,0,4.882353
678,photography-4403690_1920.jpg,0,0,1,5,6,10,3,2,0,0,5.5555553
679,isaac-reynaldo-70BSk8hT52k-unsplash.jpg,0,3,6,3,7,4,7,2,1,0,5.2285714
680,jake-oates-9gGTLP0QL1M-unsplash.jpg,0,1,3,2,2,5,2,2,0,0,5.3148146
681,leilani-angel-K84vnnzxmTQ-unsplash.jpg,4,1,3,4,9,5,6,5,2,0,5.358527
682,128.jpg,3,2,5,4,5,5,6,1,2,0,4.9852943
683,smile-2504329_1920.jpg,2,0,4,5,3,6,4,0,3,1,5.357143
685,39.jpg,0,0,6,2,3,3,0,2,2,0,5.1666665
686,g_14.jpg,1,2,1,3,3,1,5,1,0,0,4.9411764
687,md-duran-RhIXw1Ua-NI-unsplash.jpg,2,5,3,2,5,4,4,3,2,0,4.96875
688,portrait-1092787_1920.jpg,0,2,4,5,4,5,5,3,0,0,5.178571
689,sane-sodbayar-KhrbDMmnF8I-unsplash.jpg,2,6,5,3,10,3,7,5,3,2,5.3510637
690,woman-1018291_1920.jpg,0,2,5,3,4,6,3,6,0,0,5.37931
691,man-2616244_1920.jpg,0,1,4,6,8,11,8,3,1,0,5.573643
692,young-507297_1920.jpg,0,4,4,4,6,13,4,7,0,0,5.5444446
693,carlos-gil-GfuvYM8LPPQ-unsplash.jpg,2,3,4,5,5,4,5,4,3,0,5.1754384
694,loren-joseph-jhu22nvxxCw-unsplash.jpg,2,1,2,3,4,3,1,5,1,0,5.3333335
695,michael-burciaga-nPLOGnW9MWY-unsplash.jpg,0,2,1,7,4,5,2,3,2,0,5.423077
696,woman-3146093_1920.jpg,0,2,1,4,6,6,5,2,1,0,5.5185184
697,muhammad-murtaza-ghani-Qt6x9oQ3H08-unsplash.jpg,3,2,1,1,1,3,4,3,1,0,5.1578946
698,soham-banerjee-22DWv_qBMZo-unsplash.jpg,0,2,0,5,8,5,3,1,3,0,5.5595236
699,gabriella-clare-marino-G3Nj7b_UBLo-unsplash.jpg,0,0,1,1,2,3,3,0,0,0,5.6
702,ante-samarzija-hOc5-fe3fzE-unsplash.jpg,0,2,2,0,1,5,0,1,1,0,5.1666665
703,bantersnaps-mtsb-bCvrBY-unsplash.jpg,0,0,4,0,0,2,1,1,0,1,5.4444447
704,prince-akachi-4Yv84VgQkRM-unsplash.jpg,3,3,3,3,9,5,10,4,3,0,5.4204545
705,huy-le-XibZiVSku68-unsplash.jpg,3,2,2,6,6,7,4,5,1,0,5.1026316
706,rooftop-1261214_1920.jpg,5,0,2,6,12,2,9,5,2,2,5.5952377
707,karsten-winegeart-JfN0kpooAyw-unsplash.jpg,2,3,2,8,5,2,3,5,1,0,5.0571427
708,prince-akachi-l3IHXOdMyHQ-unsplash.jpg,2,1,3,0,4,1,3,2,1,0,5.138889
709,36.jpg,0,1,3,1,2,6,3,0,0,0,5.125
710,nathan-bingle-Rmdja7-az8M-unsplash.jpg,3,1,3,1,1,1,2,1,2,1,5.019608
711,wadi-lissa-PnCTTH_mmYg-unsplash.jpg,0,0,5,3,4,8,4,1,0,0,5.2115383
712,marie-michele-bouchard-8d-1HViXfdk-unsplash.jpg,0,3,2,3,9,8,5,2,2,0,5.388889
713,juanma-velasquez-JrNsKhB5aRQ-unsplash.jpg,0,2,3,4,10,8,6,3,0,0,5.3556914
714,man-1488305_1920.jpg,0,4,2,7,6,4,11,6,4,2,6.005319
715,ivan-c-fajardo-qDfKLhq3q5I-unsplash.jpg,0,1,3,4,6,11,4,1,0,0,5.403226
716,groom-1731035_1920.jpg,2,1,3,6,1,5,2,1,3,2,5.423077
717,hijab-5090230_1920.jpg,0,1,0,5,5,5,4,3,1,0,5.7866664
718,beautiful-1867431_1920.jpg,0,1,2,5,6,6,5,3,0,0,5.464286
719,luiza-braun-VaXkho6CPx0-unsplash(1).jpg,4,3,3,3,6,7,6,3,2,1,5.1410255
720,christina-wocintechchat-com-SJvDxw0azqw-unsplash.jpg,0,1,2,6,7,3,4,1,2,2,5.678571
721,jairph-qygkHfHMaBI-unsplash.jpg,0,4,2,7,5,4,9,8,2,3,6.0454545
722,girl-2922427_1920.jpg,2,1,4,2,2,6,5,2,0,2,5.4259257
723,guy-690653_640.jpg,0,4,2,7,7,8,8,3,0,0,5.20625
724,piotr-wilk-LcCvM4vZEyg-unsplash.jpg,4,0,5,4,5,6,5,4,0,0,5.1574073
725,dev-asangbam-Ox_mKPMBpTw-unsplash.jpg,2,4,3,2,3,4,6,2,2,0,5.1444445
726,mitchell-luo-Mp8ZXtgR_Lg-unsplash.jpg,4,1,1,9,6,7,4,4,4,1,5.3690476
727,portrait-886039_1920.jpg,0,2,2,3,4,6,6,2,2,0,5.703704
728,levin-anton-08Fqp6sWQ-E-unsplash.jpg,2,2,1,4,5,5,6,2,1,0,5.25
729,brett-952579_1920.jpg,0,0,1,3,7,10,8,3,2,0,6.078704
730,michael-mims-fWWiaDox0BU-unsplash.jpg,0,1,4,4,2,5,5,2,1,0,5.4166665
731,ao-dai-2730822_1920.jpg,2,1,3,5,3,1,5,3,5,0,5.642857
732,model-881425_1920.jpg,0,0,2,5,6,9,2,5,0,0,5.6551723
743,erik-mclean-06vpBIHmiYc-unsplash.jpg,1,4,3,5,4,8,6,7,2,2,5.646739
744,people-1492096_1920.jpg,3,3,3,5,8,9,5,4,5,0,5.3550725
745,male-5869776_1920.jpg,0,1,2,4,4,2,5,0,0,0,5.0263157
746,young-3966056_1920.jpg,0,2,4,7,9,7,6,2,4,0,5.4678035
747,alireza-moh-WHaTWy-nCkw-unsplash.jpg,0,4,0,5,6,9,8,4,3,0,5.780488
748,khloe-arledge-nGkC7RhVzGU-unsplash.jpg,0,4,1,6,10,8,7,4,4,0,5.6086955
749,paolo-bendandi-D-8XODEIr_s-unsplash.jpg,0,2,4,4,7,6,8,7,0,0,5.640873
750,girl-2894898_1920.jpg,0,1,3,5,7,3,5,2,2,2,5.766667
751,woman-2293390_1920.jpg,0,0,2,3,6,4,2,4,2,1,6.02
752,tomas-gal-hRsnfRjl40w-unsplash.jpg,0,1,5,6,7,4,5,4,0,0,5.287879
753,tomas-gal-M6T8XDSl984-unsplash.jpg,3,2,2,4,10,2,4,5,1,0,5.0147057
754,anh-nguyen-z6PZ7ZH9MMQ-unsplash.jpg,0,0,2,4,8,5,1,4,0,0,5.4583335
755,woman-868521_1920.jpg,0,4,0,5,5,1,10,3,0,0,5.464286
756,young-1761404_1920.jpg,1,3,1,3,3,2,3,2,1,1,5.25
757,lethu-zimu-bkyKiFfV91Q-unsplash.jpg,0,1,5,2,3,5,7,3,0,0,5.5
758,sincerely-media-_iIB6g19mq4-unsplash.jpg,0,0,6,6,7,9,9,6,2,0,5.7712765
759,look-4780865_1920.jpg,0,3,4,4,6,5,9,6,4,0,5.8690476
760,kelly-sikkema-q2hBflsr71o-unsplash.jpg,0,0,1,1,5,0,0,2,0,0,5.3333335
761,awab-husameldin-YOytR4BXEqM-unsplash.jpg,0,0,0,1,3,3,2,1,0,0,5.9
763,white-1513923_1920.jpg,0,1,4,5,2,5,10,6,2,3,6.1527777
764,sofia-kuniakina-GeAqNAWZ1d0-unsplash.jpg,0,2,0,3,5,9,1,3,3,0,5.8846154
765,james-barr-_U7YytlNunM-unsplash.jpg,0,1,3,9,7,13,5,3,0,0,5.3255816
766,xu-duo-w2p_6UBRSTY-unsplash.jpg,0,1,2,5,3,8,3,4,1,0,5.6666665
767,shivam-singh-DOmEd6CYP5M-unsplash(1).jpg,2,2,5,4,6,8,1,1,4,0,5.0185184
768,lumber-1281323_1920.jpg,0,2,4,3,6,11,6,5,6,0,6.038889
769,thibault-debaene-Rtq9qhM3LOk-unsplash.jpg,0,4,4,4,6,6,11,4,0,0,5.5406504
770,man-919045_1920.jpg,4,1,3,4,6,9,5,7,3,1,5.6413045
771,taras-chernus-8CEKQlmnf50-unsplash.jpg,0,2,7,4,8,14,5,6,1,0,5.4895835
772,angelo-abear-XDevBdyfMD8-unsplash.jpg,0,4,3,5,6,9,6,6,2,1,5.75
773,fabio-henning-vnTk1yaRgzg-unsplash.jpg,0,1,6,3,7,6,4,3,0,0,5.264706
774,girl-4212523_1920.jpg,2,2,0,6,1,0,8,1,1,3,5.7733335
775,noble-mitchell-qZr1NKjcD0E-unsplash.jpg,0,2,2,6,6,11,4,4,1,0,5.5789475
776,gabriel-tovar-RDf0qh6VvQ0-unsplash.jpg,3,1,9,5,6,2,3,6,1,3,5.291667
777,marcos-paulo-prado-y6yrNx1MBEg-unsplash.jpg,3,3,3,1,5,5,8,2,2,1,5.1936936
778,girl-1125322_1920.jpg,3,1,0,5,4,2,5,3,3,0,5.5
779,kas-YHDWG6-EsYc-unsplash.jpg,0,3,3,5,8,8,4,6,4,2,5.9963765
780,christina-wocintechchat-com-_5_CBVCLBsY-unsplash.jpg,0,0,1,4,4,4,7,2,0,0,5.818182
781,matteo-minoglio-ywl3J10ZmBI-unsplash.jpg,0,1,1,5,8,3,3,2,1,0,5.375
782,dominique-jordan-cYgNxkwCEoI-unsplash.jpg,1,2,3,2,2,3,4,2,0,1,5.2
783,g_6.jpg,1,1,3,2,5,1,1,3,2,0,5.263158
784,jonnelle-yankovich-c7TBD3PvoaQ-unsplash.jpg,0,1,1,3,5,6,1,2,1,0,5.5
785,alex-robinson-AGr13YPOPqw-unsplash.jpg,0,1,1,3,6,1,6,1,0,0,5.4210525
786,sammy-chandio-xmbL3d1gE5Q-unsplash.jpg,0,2,2,3,5,5,13,8,2,2,6.382576
787,ashkan-forouzani-g0H0eazR5-M-unsplash.jpg,2,2,6,5,5,5,6,3,3,0,5.303419
788,biceps-2746490_1920.jpg,0,1,3,6,6,4,11,6,2,0,5.992063
789,clinton-naik-k-YuHdAtTP0-unsplash.jpg,2,3,1,3,4,2,4,3,1,0,5.0434785
790,matteo-minoglio-JDBR1pXomQw-unsplash.jpg,0,3,2,5,6,8,6,2,1,0,5.4309525
791,jorge-cesar-2Qyd-R4z57E-unsplash.jpg,0,1,2,2,6,6,4,1,1,0,5.521739
792,andrew-lancaster--rRZ_vlrawE-unsplash.jpg,0,3,1,6,11,4,7,1,3,0,5.4459457
793,male-1905388_1920.jpg,3,2,3,7,6,7,5,3,5,2,5.7101445
794,simon-marsault-ZNaL-IDTbZc-unsplash.jpg,0,4,2,8,7,7,5,5,2,0,5.452381
795,brunette-3627300_1920.jpg,0,0,3,4,6,2,4,3,2,1,5.88
796,diego-sanchez--1cYDFE5-Lo-unsplash.jpg,1,3,2,2,3,3,6,2,1,0,5.36
797,face-1391628_1920.jpg,0,1,3,6,6,5,3,10,2,4,6.3863635
798,joanna-nix-walkup-LalqRz_8QRE-unsplash.jpg,0,3,3,8,6,10,9,4,3,0,5.7048607
799,ahmadreza-najafi-D5r5jhOaNNE-unsplash.jpg,3,4,3,7,9,6,7,4,4,2,5.428571
800,indian-3459541_1920.jpg,3,1,2,1,2,1,4,2,1,2,5.325
801,winter-1937626_1920.jpg,0,0,4,5,6,11,10,6,1,0,5.965909
802,etty-fidele-AzVexpHvuKY-unsplash.jpg,0,0,2,6,5,4,5,0,1,0,5.36
803,youth-3983781_1920.jpg,0,3,1,4,3,4,8,4,1,1,5.8965516
804,career-451281_1920.jpg,2,1,5,5,6,8,6,0,3,0,5.0789475
805,nonsap-visuals-kMJp7620W6U-unsplash.jpg,1,0,0,2,1,2,4,0,0,0,5.4
806,boy-2407597_1920.jpg,1,2,1,0,3,4,3,1,2,0,5.529412
807,genessa-panainte-g3OqMfRfo_8-unsplash.jpg,0,1,1,3,4,4,3,3,0,0,5.5789475
808,docusign-ujkG7mTs7IM-unsplash.jpg,3,1,0,1,3,8,1,1,1,1,5.3
809,afif-kusuma-y-mT2OATY6k-unsplash.jpg,0,0,1,1,0,3,3,0,0,0,5.75
810,bride-5867605_1920.jpg,0,1,1,0,1,2,0,1,0,1,5.714286
811,pexels-ezekixl-akinnewu-1820934.jpg,0,2,1,1,0,0,2,1,1,0,5.25
812,pexels-kyle-woods-4022812 (1).jpg,1,1,1,0,1,2,1,1,0,1,5.3333335
813,pexels-ike-louie-natividad-3310695.jpg,0,1,1,2,1,1,0,3,0,0,5.3333335
814,pexels-rodnae-productions-4911184.jpg,0,0,1,2,2,2,1,1,0,0,5.3333335
815,woman-1598944_1920.jpg,0,1,4,3,7,5,3,4,1,0,5.464286
816,dani-bayuni-FhuHS2959uI-unsplash.jpg,1,0,3,4,1,5,3,1,1,0,5.2105265
817,samir-basnet-qRmHuCrJkYY-unsplash.jpg,1,0,1,0,4,1,1,1,1,0,5.333333
818,man-2969985_1920.jpg,0,2,2,4,3,12,4,8,4,2,6.29845
819,dollar-gill-KxCErTse64c-unsplash.jpg,0,2,4,4,6,6,6,5,2,0,5.675926
820,woman-3658390_1920.jpg,0,2,1,7,1,6,5,4,2,0,5.75
821,bbh-singapore-4-v5HrV1940-unsplash.jpg,0,3,1,2,6,3,3,4,2,1,5.84
822,female-3976486_1920.jpg,0,2,4,4,3,9,2,3,3,1,5.677419
823,elizeu-dias-2EGNqazbAMk-unsplash.jpg,0,4,5,2,5,11,6,6,1,2,5.7380953
824,boy-2301660_1920.jpg,0,2,4,4,5,7,9,4,3,1,5.984127
825,sheri-hooley-YkJFWW4TMhk-unsplash.jpg,0,1,4,3,5,5,6,0,0,0,5.125
826,lovely-3338911_1920.jpg,0,0,2,4,5,3,7,0,2,0,5.8125
827,analise-benevides-x-CinW2XVRw-unsplash.jpg,0,1,4,1,5,8,2,3,1,0,5.4038463
828,camila-quintero-franco-8NDuYUjSMiY-unsplash.jpg,0,2,2,2,5,5,2,3,2,0,5.6086955
829,man-2804281_1920.jpg,0,3,2,8,5,12,8,4,1,0,5.5111113
830,creative-christians-6EwRNsuhFo4-unsplash.jpg,3,1,6,4,7,6,4,3,4,1,5.3800817
831,112.jpg,2,3,3,2,6,6,1,3,3,1,5.33871
832,black-dress-2985654_1920.jpg,0,1,3,6,2,3,7,4,0,0,5.5297623
833,girl-3183050_1920.jpg,0,0,4,2,1,10,3,4,2,0,6.0
834,houcine-ncib-2Qg42qfZpRo-unsplash.jpg,0,0,4,3,3,3,7,4,2,0,6.0
835,itay-verchik-6ZKGBzrDd3I-unsplash.jpg,3,2,4,4,2,7,9,4,0,1,5.342342
836,marcel-strauss-4W0-5NOr6dg-unsplash.jpg,0,3,3,2,4,5,3,4,2,0,5.462963
837,121.jpg,2,2,6,3,4,1,8,3,0,0,5.016667
838,beautiful-model-4597225_1920.jpg,0,0,0,7,3,4,10,0,1,0,5.84
839,smirk-4778656_1920.jpg,2,0,3,2,5,7,10,1,1,0,5.3333335
840,georgy-trofimov-rowvvDUAs5M-unsplash.jpg,3,2,5,4,10,2,4,6,3,2,5.4404764
841,girl-4622990_1920.jpg,0,2,0,2,5,8,7,2,1,0,5.888889
842,women-4043627_1920.jpg,0,0,2,4,1,7,9,3,0,0,6.0
843,118.jpg,3,1,5,3,5,8,5,2,3,0,5.296296
844,teen-722650_1920.jpg,0,1,4,4,6,7,10,5,2,0,5.9404764
845,mustache-5040636_1920.jpg,4,2,4,3,3,5,6,9,2,3,5.888889
846,gary-edmonstone-LmdWNvd7C7U-unsplash.jpg,1,4,2,2,4,4,7,1,1,0,5.1153846
847,irene-strong-v2aKnjMbP_k-unsplash.jpg,0,1,3,3,8,12,9,5,1,0,5.8809524
848,carol-magalhaes-oSPye-Bcdas-unsplash.jpg,0,2,2,8,6,9,4,1,3,0,5.544872
849,young-4041629_1920.jpg,0,2,5,7,4,10,7,8,0,4,5.9895835
850,irene-strong-gKJ2FFsCOD0-unsplash.jpg,0,1,3,6,2,4,6,3,1,0,5.648148
852,young-1822685_1920.jpg,0,1,4,3,7,3,0,5,0,3,5.730769
853,girl-868785_1920.jpg,0,0,1,4,1,3,8,2,3,0,6.215278
854,portrait-67485_1920.jpg,0,3,1,2,7,6,4,1,2,1,5.6296296
855,portrait-3364406_1920.jpg,0,0,2,3,2,10,4,2,2,0,6.0
856,matheus-ferrero-4cEVIKj7xtY-unsplash.jpg,0,0,2,2,11,8,4,0,0,0,5.3703704
857,dorrell-tibbs-gisFZKWpKQ4-unsplash.jpg,1,3,1,2,5,6,2,3,2,0,5.3452377
858,male-2634974_1920.jpg,3,3,4,3,3,10,7,6,0,2,5.564394
859,woman-526329_1920.jpg,0,1,2,7,2,8,4,2,1,3,5.9
860,beautiful-2271357_1920.jpg,0,2,0,3,6,6,5,1,1,2,5.923077
861,clint-mckoy-_J2JFRHLijI-unsplash.jpg,0,1,2,4,9,8,5,3,3,0,5.8194447
862,gothic-1770548_1920.jpg,2,1,4,1,5,5,5,4,1,2,5.7
863,taylor-vatem-AcyB19Kpg48-unsplash.jpg,0,1,5,9,9,9,6,8,0,0,5.489362
864,woman-3187336_1920.jpg,0,1,3,5,4,2,5,4,3,1,5.964286
865,smile-2072907_1920.jpg,0,1,3,4,3,6,6,1,2,0,5.6153846
866,luiza-braun-f11edIs0_ZU-unsplash.jpg,2,0,3,1,4,2,2,3,0,1,5.2777777
867,boy-2420289_1920.jpg,0,3,4,3,6,14,5,5,3,0,5.7613635
868,zoran-borojevic-f5xiGmFwXIU-unsplash.jpg,0,3,5,2,9,11,8,2,2,0,5.4593024
869,marie-michele-bouchard-Jdcfl34n-AQ-unsplash.jpg,0,3,1,3,7,14,2,2,0,0,5.257576
870,kazi-mizan-PDDfWeh44m8-unsplash.jpg,0,2,4,1,8,4,5,0,3,0,5.4444447
871,portrait-856125_1920.jpg,0,0,2,3,1,11,5,1,2,0,6.0576925
872,edward-cisneros-_H6wpor9mjs-unsplash.jpg,0,0,1,3,7,8,4,1,0,0,5.5833335
873,jake-davies-nOxQW5SIx9c-unsplash.jpg,4,3,2,4,7,5,8,7,1,0,5.3939395
874,darshan-patel-QJEVpydulGs-unsplash.jpg,1,0,2,1,2,0,4,2,0,0,5.4166665
875,shalom-de-leon-QsqKwK09TUI-unsplash.jpg,1,1,1,0,3,1,1,2,0,0,5.0
876,tong-nguyen-van-wXnaknPMpK0-unsplash.jpg,1,1,0,1,2,1,3,1,1,0,5.5454545
877,yan-berthemy-0r5t7wKzem4-unsplash.jpg,0,1,1,1,0,3,2,0,1,0,5.5555553
878,tran-thanh-uOyRSCT0O10-unsplash.jpg,0,1,0,1,1,3,2,2,0,0,5.9
879,noah-buscher-AUM5vcnuYd4-unsplash.jpg,0,2,4,3,3,7,7,1,1,0,5.392857
880,erik-mclean-seybbgI9-4k-unsplash.jpg,0,0,5,3,7,4,19,2,1,0,5.8992248
881,john-torcasio-tgVm0tkbf1U-unsplash.jpg,0,1,2,7,3,4,6,3,0,0,5.423077
882,coffee-4783442_1920.jpg,0,0,3,3,5,5,2,4,2,1,6.0
883,sahil-moosa-JWUYb-5OSYU-unsplash.jpg,0,0,1,3,4,3,3,4,0,0,5.888889
884,tom-cochereau-695YdtftW6Y-unsplash.jpg,0,0,0,4,6,3,2,3,0,0,5.6666665
885,man-5465741_1920.jpg,2,2,1,2,1,4,3,4,0,1,5.45
886,marivi-pazos-cvpk5Y4ZWUs-unsplash.jpg,0,2,2,5,2,5,4,5,2,0,5.7777777
887,eye-for-ebony-Z7ZmNovyF_M-unsplash.jpg,0,0,0,3,2,3,0,0,0,0,5.0370374
888,woman-885845_1920.jpg,0,2,3,3,2,8,5,4,0,0,5.5555553
889,girl-608827_1920.jpg,5,0,4,1,7,2,2,3,2,4,5.4666667
890,egor-barmin-i-JkONlmR_o-unsplash.jpg,0,0,3,2,5,8,4,0,2,0,5.6666665
891,houcine-ncib-JInbeCEqTbs-unsplash.jpg,5,1,0,1,4,4,2,4,2,2,5.5961537
892,hunter-newton-WQEe4c757Gs-unsplash.jpg,0,0,4,6,7,8,6,6,2,0,5.9268293
893,141.jpg,0,3,1,7,3,5,3,4,2,0,5.5
894,lucas-newton-GkQaSPkp54o-unsplash.jpg,0,2,3,3,9,5,15,6,2,0,6.022222
895,brown-4197806_1920.jpg,0,2,2,5,2,4,6,4,1,0,5.6538463
896,male-467711_1920.jpg,0,1,5,7,5,7,9,12,2,1,6.102041
897,pexels-kenex-media-sa-6573686.jpg,0,1,1,0,3,1,1,2,0,0,5.4444447
898,pexels-trung-nguyen-2435583.jpg,1,0,2,0,1,0,3,2,0,0,5.4444447
899,dale-alejandro-RYrMPoxzaZ0-unsplash.jpg,0,2,0,0,0,3,3,0,0,0,5.375
903,abhimanyu-patel-o2g-PaaeD_U-unsplash.jpg,0,1,1,1,1,0,1,0,0,2,5.857143
904,pexels-david-yu-3136182.jpg,1,0,0,3,1,1,0,2,1,0,5.4444447
905,pexels-hebert-santos-5485599.jpg,0,1,1,1,1,1,2,0,1,0,5.375
906,tyler-nix-kURQO4OjOa8-unsplash.jpg,1,1,0,1,2,1,1,0,1,1,5.4444447
907,pexels-bernard-ng-3318310.jpg,0,0,3,1,0,2,1,1,1,0,5.4444447
909,emma-valerio-Hz_hQrk9hQ8-unsplash.jpg,0,1,2,5,5,5,8,1,0,0,5.4444447
910,guy-4392888_1920.jpg,0,2,3,5,9,6,11,5,0,0,5.736434
911,dr-1621296_1920.jpg,0,2,2,2,4,6,1,3,1,0,5.428571
912,shot-by-cerqueira-cthGStT-j_A-unsplash.jpg,3,0,0,4,1,4,1,3,2,0,5.388889
913,eva-wilcock-hHFijaQdfTw-unsplash.jpg,0,0,2,3,5,4,5,4,0,0,5.826087
914,fabio-henning-m6A7X_C8Jq4-unsplash.jpg,0,2,0,2,6,12,6,2,2,0,6.0
915,young-man-1281282_1920.jpg,0,0,5,5,8,8,12,5,1,2,6.1041665
916,warrior-1240995_1920.jpg,0,0,4,4,3,7,3,2,4,1,6.0804596
917,mens-3849286_1920.jpg,0,1,2,5,6,11,1,4,0,0,5.414141
918,artist-3852896_1920.jpg,0,3,3,0,7,7,12,2,0,0,5.699074
919,beautiful-indian-woman-4773817_1920.jpg,0,0,2,6,4,6,4,4,1,0,5.767857
920,women-4851678_1920.jpg,0,0,3,2,9,4,2,4,2,0,5.769231
921,man-597178_1920.jpg,0,0,2,5,3,9,11,8,3,2,6.6222224
922,christian-buehner-QLcxFso3gLk-unsplash.jpg,0,3,5,3,7,9,10,6,1,0,5.659091
923,youth-393656_1920.jpg,3,2,5,8,3,5,5,4,5,1,5.464286
924,osheen-turnbull-sU0IT6W8KaU-unsplash.jpg,2,1,1,2,3,4,4,3,1,0,5.4761906
925,boy-2736655_1920.jpg,3,0,0,5,4,0,4,2,2,1,5.4761906
926,anton-darius-3XY7BWwGolk-unsplash.jpg,0,1,2,2,1,7,5,2,0,0,5.7
927,daniil-onischenko-_J2fMaieLSM-unsplash.jpg,3,0,1,2,1,7,4,0,0,2,5.45
928,jessica-felicio-8vgkMCSq4EU-unsplash.jpg,0,2,3,2,1,4,5,1,1,0,5.368421
